Date,Revenue,COGS,Actual_Profit,n_orders,n_items,n_returned_items,total_refunds,year,month,day,day_of_year,day_of_week,quarter,is_weekend,is_holiday,is_promo,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,yoy_growth_ref,Revenue_ref,COGS_ref,revenue_mape_day
2016-01-17,4002240.69,3380113.1661,622127.5239,151,743,36,90791.88,2016,1,17,17,6,1,1,0,0,10008.0,7752.0,45333.0,0.00414,250.9,paid_search,1.039405393049242,4229318.34,3477169.21,0.05369131187225786
2016-01-18,3889243.57,3383187.5538,506056.0162,127,657,56,175855.84,2016,1,18,18,0,1,0,0,0,11770.0,9405.0,46667.0,0.00419,228.5,referral,1.039405393049242,4105149.52,3409714.29,0.052593930853948576
2016-01-19,2482597.51,2098011.5557,384585.9543,108,496,20,54490.009999999995,2016,1,19,19,1,1,0,0,0,10942.0,8319.0,56962.0,0.00515,115.0,paid_search,1.039405393049242,2818234.03,2313238.83,0.11909462323822698
2016-01-20,2720321.96,2275452.8628000002,444869.0972,108,505,27,100466.24,2016,1,20,20,2,1,0,0,0,12385.0,10034.0,39639.0,0.00577,222.4,social_media,1.039405393049242,2842888.66,2294689.37,0.043113436598674316
2016-01-21,3813165.09,3293021.9266,520143.1634,136,714,53,168026.57,2016,1,21,21,3,1,0,0,0,11496.0,8327.0,61265.0,0.00467,291.0,email_campaign,1.039405393049242,3981191.66,3293021.93,0.04220509444149702
2016-01-22,3083825.58,2645679.3133,438146.2667,129,681,47,203289.72,2016,1,22,22,4,1,0,0,0,12866.0,9035.0,48203.0,0.00503,314.7,paid_search,1.039405393049242,3322730.4,2667153.86,0.07190015175471348
2016-01-23,3875140.57,3277886.9436,597253.6264,143,731,13,71764.65,2016,1,23,23,5,1,1,0,0,12386.0,9914.0,44551.0,0.00549,255.5,social_media,1.039405393049242,3998813.29,3324513.23,0.030927355450496716
2016-01-24,4383546.19,3750854.4927,632691.6973,166,845,40,174311.95,2016,1,24,24,6,1,1,0,0,12224.0,8763.0,54172.0,0.00539,283.0,organic_search,1.039405393049242,4734624.57,3904936.72,0.07415126052961785
2016-01-25,4845248.21,3950045.955,895202.255,160,814,26,40247.03,2016,1,25,25,0,1,0,0,0,11670.0,8461.0,60857.0,0.00335,228.3,direct,1.039405393049242,5007306.32,4047871.63,0.03236432917089848
2016-01-26,3386381.19,2835995.4433999998,550385.7466,133,653,18,87234.44,2016,1,26,26,1,1,0,0,0,13357.0,9544.0,51883.0,0.00481,139.3,organic_search,1.039405393049242,3544741.3,2876880.62,0.04467465933268526
2016-01-27,4369182.03,3813455.4013,555726.6287,140,793,42,144540.91999999998,2016,1,27,27,2,1,0,0,0,10112.0,7300.0,44184.0,0.00529,198.3,organic_search,1.039405393049242,4728554.45,3994526.08,0.07600048255762391
2016-01-28,6454953.29,5340732.5032,1114220.7868,245,1260,18,52216.73,2016,1,28,28,3,1,0,1,0,14033.0,10718.0,57073.0,0.00445,112.5,organic_search,1.039405393049242,6717660.92,5529962.06,0.03910700958690244
2016-01-29,4760701.72,3939589.3093,821112.4107,194,936,34,95502.81,2016,1,29,29,4,1,0,0,0,10947.0,8155.0,50993.0,0.00328,162.5,referral,1.039405393049242,5013253.01,4078543.96,0.050376729340456734
2016-01-30,6291075.9,5138861.5902,1152214.3098,236,1253,22,88413.15000000001,2016,1,30,30,5,1,1,1,0,12513.0,9653.0,65920.0,0.00502,134.5,paid_search,1.039405393049242,6920879.78,5546795.93,0.09100055195583817
2016-01-31,6270779.63,5175153.4818,1095626.1482,250,1310,13,87162.43,2016,1,31,31,6,1,1,1,0,11419.0,8209.0,38946.0,0.00334,254.7,organic_search,1.039405393049242,6449751.32,5251383.47,0.027748618686278342
2016-02-01,4929184.47,4057736.5397,871447.9303,197,1000,39,183583.89,2016,2,1,32,0,1,0,0,0,17175.0,13626.0,59868.0,0.00533,148.7,paid_search,1.039405393049242,5200767.32,4131331.82,0.0522197655249073
2016-02-02,2668252.54,2374933.2507,293319.2893,82,414,40,258278.21,2016,2,2,33,1,1,0,0,0,16623.0,12204.0,75261.0,0.00563,256.7,direct,1.039405393049242,2966994.87,2413250.92,0.10068852259255846
2016-02-03,2011839.91,1776564.0448,235275.8652,75,371,39,184146.53999999998,2016,2,3,34,2,1,0,0,0,19714.0,15698.0,104335.0,0.00518,101.6,paid_search,1.039405393049242,2273911.2,1841992.31,0.11525132995518922
2016-02-04,2544424.06,2209677.87,334746.19,88,462,27,162957.47,2016,2,4,35,3,1,0,0,0,16103.0,12176.0,52113.0,0.00366,107.6,organic_search,1.039405393049242,2819439.59,2305544.16,0.09754262193643944
2016-02-05,3466214.63,2971808.0256,494406.6044,127,644,25,197531.69999999998,2016,2,5,36,4,1,0,0,0,15709.0,11623.0,76250.0,0.00345,250.3,paid_search,1.039405393049242,3680939.41,2987435.62,0.05833423376018033
2016-02-06,4603649.98,3871316.4376,732333.5424,152,748,12,18060.04,2016,2,6,37,5,1,1,0,0,16126.0,12565.0,85675.0,0.00579,256.9,email_campaign,1.039405393049242,4735761.79,3973322.09,0.027896633289065748
2016-02-07,3917248.97,3113087.3149,804161.6551,167,772,13,69590.42,2016,2,7,38,6,1,1,0,0,18608.0,13602.0,83077.0,0.004,149.2,paid_search,1.039405393049242,4032333.88,3144310.26,0.028540521054273335
2016-02-08,3543314.31,2993195.4855,550118.8245,147,772,21,145327.75,2016,2,8,39,0,1,0,0,0,18097.0,13313.0,61310.0,0.0056,214.6,referral,1.039405393049242,3848593.44,3120549.68,0.07932226013460125
2016-02-09,3793681.96,3235380.3519,558301.6081,121,590,25,125198.33,2016,2,9,40,1,1,0,0,0,17145.0,12244.0,68554.0,0.0039,127.1,organic_search,1.039405393049242,3979641.11,3286349.1,0.0467276181092621
2016-02-10,3298261.17,2725145.6709,573115.4991,120,600,21,99607.18,2016,2,10,41,2,1,0,0,0,19010.0,14622.0,63376.0,0.00352,204.7,paid_search,1.039405393049242,3448601.24,2764263.83,0.04359450673978192
2016-02-11,3497997.92,2912897.6345,585100.2855,117,586,19,120490.18,2016,2,11,42,3,1,0,0,0,20506.0,16732.0,86480.0,0.00528,256.6,social_media,1.039405393049242,3717348.88,3000678.76,0.0590073644096596
2016-02-12,3734260.22,3210288.2705,523971.9495,142,771,32,238294.52000000002,2016,2,12,43,4,1,0,0,0,18330.0,14596.0,70795.0,0.00504,129.6,organic_search,1.039405393049242,4035900.93,3269439.67,0.07473937423929777
2016-02-13,4465901.89,3600618.143,865283.747,164,873,19,81990.31999999999,2016,2,13,44,5,1,1,0,0,18473.0,14163.0,100174.0,0.00571,284.5,email_campaign,1.039405393049242,4701818.64,3727060.93,0.050175637995258794
2016-02-14,4675800.64,3959166.3152,716634.3248,189,967,37,154094.96,2016,2,14,45,6,1,1,0,0,19163.0,14357.0,70990.0,0.0046,161.3,email_campaign,1.039405393049242,4925684.12,4030980.54,0.05073071555388339
2016-02-15,4240160.13,3544462.7039,695697.4261,154,743,25,125832.63,2016,2,15,46,0,1,0,0,0,18698.0,13210.0,67308.0,0.00477,268.1,social_media,1.039405393049242,4588032.77,3702428.02,0.07582174265943609
2016-02-16,3701556.66,3121150.9592,580405.7008,139,667,26,137473.33,2016,2,16,47,1,1,0,0,0,15627.0,11931.0,55669.0,0.00399,108.7,paid_search,1.039405393049242,3941056.12,3209642.29,0.06077037542921362
2016-02-17,2612154.71,2322490.3032,289664.4068,122,549,42,277896.66000000003,2016,2,17,48,2,1,0,0,0,17990.0,14392.0,66105.0,0.00339,200.0,social_media,1.039405393049242,2962078.99,2374063.71,0.11813468890645629
2016-02-18,3778694.4,3233444.519,545249.881,151,787,30,143947.87,2016,2,18,49,3,1,0,0,0,20773.0,14775.0,93178.0,0.00411,196.6,email_campaign,1.039405393049242,4009498.5,3301336.9,0.05756433129978727
2016-02-19,4291089.22,3532118.7361,758970.4839,147,742,22,109996.6,2016,2,19,50,4,1,0,0,0,15561.0,11243.0,83645.0,0.00573,298.3,email_campaign,1.039405393049242,4571419.08,3665043.13,0.06132228419539263
2016-02-20,4982032.86,4147018.0915,835014.7685,171,842,20,139428.86,2016,2,20,51,5,1,1,0,0,18344.0,13061.0,94030.0,0.00566,313.8,organic_search,1.039405393049242,5176883.79,4193086.14,0.037638652499093414
2016-02-21,4487428.92,3712807.3375,774621.5825,187,918,29,114219.7,2016,2,21,52,6,1,1,0,0,18371.0,14438.0,70445.0,0.00551,114.8,organic_search,1.039405393049242,4758472.96,3843027.26,0.05696029845675535
2016-02-22,4412481.94,3718412.8731,694069.0669,165,806,34,177037.38,2016,2,22,53,0,1,0,0,0,16624.0,13434.0,54941.0,0.00327,239.1,paid_search,1.039405393049242,4721935.01,3825599.58,0.06553522429780316
2016-02-23,4506869.94,3711246.613,795623.327,159,777,11,26304.54,2016,2,23,54,1,1,0,0,0,19443.0,15525.0,65423.0,0.00337,124.0,paid_search,1.039405393049242,4550216.22,3722357.32,0.009526202251549121
2016-02-24,5448656.67,4540590.1165000005,908066.5535,177,1004,28,186383.88999999998,2016,2,24,55,2,1,0,0,0,18131.0,12967.0,69981.0,0.00402,126.9,email_campaign,1.039405393049242,5790273.07,4665515.38,0.05899832285457313
2016-02-25,7379747.38,6077575.9431,1302171.4369,274,1410,21,104932.9,2016,2,25,56,3,1,0,1,0,17420.0,12431.0,72925.0,0.00338,140.0,organic_search,1.039405393049242,7677182.49,6237906.21,0.03874274323782556
2016-02-26,6690872.7,5557088.0909,1133784.6091,248,1256,37,155544.28,2016,2,26,57,4,1,0,0,0,18006.0,13934.0,57841.0,0.00469,124.5,organic_search,1.039405393049242,7096236.89,5762106.77,0.05712382439927249
2016-02-27,6454003.29,5184152.3355,1269850.9545,239,1313,44,216604.25,2016,2,27,58,5,1,1,0,0,15907.0,11168.0,82608.0,0.0043,205.6,email_campaign,1.039405393049242,6837275.28,5301081.64,0.05605624672172044
2016-02-28,4727037.49,3936837.2471,790200.2429,193,975,31,135094.11000000002,2016,2,28,59,6,1,1,0,0,18438.0,14716.0,67837.0,0.0041,105.0,direct,1.039405393049242,5117740.12,4142676.19,0.07634280382334066
2016-02-29,3306121.54,2782533.1955,523588.3445,149,747,16,143643.76,2016,2,29,60,0,1,0,0,0,18504.0,14317.0,93760.0,0.0044,292.7,social_media,1.039405393049242,3529083.59,2843903.05,0.0631784553451169
2016-03-01,609773.82,623398.1724,-13624.3524,26,105,29,100208.97,2016,3,1,61,1,1,0,0,0,26992.0,21032.0,117947.0,0.00482,270.4,paid_search,1.039405393049242,709982.79,623398.17,0.1411428155885301
2016-03-02,1382022.57,1217477.7218,164544.8482,44,214,17,67819.11,2016,3,2,62,2,1,0,0,0,24782.0,17548.0,132132.0,0.0055,182.5,organic_search,1.039405393049242,1479744.0,1243049.71,0.0660394162774101
2016-03-03,2064057.0,1789736.0469,274320.9531,81,375,32,95336.97,2016,3,3,63,3,1,0,0,0,27680.0,22122.0,121091.0,0.00483,273.8,organic_search,1.039405393049242,2251060.05,1853979.92,0.08307332805271002
2016-03-04,2410571.22,2162124.9237,248446.2963,78,377,37,208971.75,2016,3,4,64,4,1,0,0,0,26344.0,19353.0,103165.0,0.00447,270.7,referral,1.039405393049242,2778579.79,2305820.78,0.13244484514155336
2016-03-05,3256123.94,2773268.3691000002,482855.5709,113,536,39,162167.98,2016,3,5,65,5,1,1,0,0,21768.0,17084.0,106947.0,0.00372,112.5,social_media,1.039405393049242,3472294.22,2819038.04,0.06225574974461705
2016-03-06,3085242.65,2662235.5022,423007.1478,110,554,44,305193.99,2016,3,6,66,6,1,1,0,0,23121.0,17009.0,111366.0,0.00463,232.7,social_media,1.039405393049242,3501407.51,2754054.05,0.11885644810306581
2016-03-07,4063790.41,3481624.2065,582166.2035,145,705,23,139457.61,2016,3,7,67,0,1,0,0,0,26576.0,20232.0,93060.0,0.00473,295.5,email_campaign,1.039405393049242,4275566.76,3544887.63,0.04953176079046878
2016-03-08,4470672.89,3720782.8218,749890.0682,158,783,21,106847.8,2016,3,8,68,1,1,0,0,0,23750.0,17459.0,117371.0,0.00481,222.5,referral,1.039405393049242,4693887.34,3819333.06,0.047554283652662226
2016-03-09,4790082.09,3986440.1533,803641.9367,195,927,32,141889.15,2016,3,9,69,2,1,0,0,0,30824.0,25068.0,141783.0,0.00575,279.8,paid_search,1.039405393049242,5050829.68,4101613.27,0.05162470455745003
2016-03-10,6932873.06,5785105.2496,1147767.8104,240,1328,37,191239.7,2016,3,10,70,3,1,0,0,0,25094.0,17925.0,130477.0,0.00511,232.2,social_media,1.039405393049242,7374516.48,5983967.59,0.05988777992397962
2016-03-11,5973967.48,4918267.2245,1055700.2555,201,1031,31,118436.47,2016,3,11,71,4,1,0,0,0,24168.0,16941.0,81811.0,0.00549,162.8,organic_search,1.039405393049242,6281759.31,5065973.55,0.0489977114388993
2016-03-12,4460010.2,3822790.1333,637220.0667,174,766,26,175143.67,2016,3,12,72,5,1,1,0,0,24644.0,18973.0,135320.0,0.00421,144.1,organic_search,1.039405393049242,4673863.75,3853834.05,0.045755195580958
2016-03-13,4226375.68,3437419.392,788956.288,159,774,32,135612.33000000002,2016,3,13,73,6,1,1,0,0,23591.0,18027.0,78079.0,0.00357,237.1,email_campaign,1.039405393049242,4655322.31,3707033.48,0.09214112395152291
2016-03-14,5023196.62,4058090.4727,965106.1473,187,953,13,56174.59,2016,3,14,74,0,1,0,0,0,23186.0,16474.0,101909.0,0.00531,174.9,organic_search,1.039405393049242,5214530.57,4150309.08,0.036692459164162146
2016-03-15,5113927.69,4377495.4513,736432.2387,200,1050,37,198065.44999999998,2016,3,15,75,1,1,0,0,0,26245.0,21094.0,107523.0,0.00418,255.1,email_campaign,1.039405393049242,5319085.92,4384259.36,0.03857020418275167
2016-03-16,6003841.37,4998112.7371,1005728.6329,225,1110,33,166457.06,2016,3,16,76,2,1,0,0,0,24017.0,19505.0,100833.0,0.00475,190.9,email_campaign,1.039405393049242,6412758.35,5219744.05,0.06376616078165483
2016-03-17,8173423.59,6616397.4923,1557026.0977,305,1506,49,165616.78,2016,3,17,77,3,1,0,0,0,22714.0,18358.0,80292.0,0.00438,164.9,paid_search,1.039405393049242,8569336.81,6809198.69,0.046201150541543556
2016-03-18,6445259.57,5645747.942,799511.628,250,1220,44,194540.85,2016,3,18,78,4,1,0,0,1,24107.0,18877.0,100707.0,0.00376,104.3,social_media,1.039405393049242,6917674.02,5792586.92,0.06829093834635465
2016-03-19,5394390.3,4766464.7485,627925.5515,197,1030,22,135898.87,2016,3,19,79,5,1,1,0,1,25702.0,18697.0,102180.0,0.00439,139.3,organic_search,1.039405393049242,5852909.53,4990341.15,0.07834039252610836
2016-03-20,4147178.24,3757416.2655,389761.9745,177,909,32,137950.53,2016,3,20,80,6,1,1,0,1,22946.0,18176.0,88612.0,0.00361,118.7,referral,1.039405393049242,4759469.17,3951071.76,0.12864689488050612
2016-03-21,4815322.96,4718804.9101,96518.0499,214,1063,50,202408.63,2016,3,21,81,0,1,0,0,1,25412.0,19709.0,130203.0,0.00536,186.6,direct,1.039405393049242,5534732.74,4759221.87,0.12998094285578823
2016-03-22,4484675.71,4767383.9853,-282708.2753,232,1073,23,105252.22,2016,3,22,82,1,1,0,0,1,26309.0,21458.0,121633.0,0.00536,192.7,direct,1.039405393049242,5449314.63,4970365.56,0.17702022832181374
2016-03-23,4958396.75,5401480.4446,-443083.6946,242,1293,46,236826.75,2016,3,23,83,2,1,0,0,1,25486.0,18934.0,101106.0,0.00402,276.8,social_media,1.039405393049242,6046593.49,5532819.27,0.17996856276177417
2016-03-24,6658947.05,7034784.5848,-375837.5348,337,1642,39,202702.63999999998,2016,3,24,84,3,1,0,0,1,27354.0,21211.0,133470.0,0.00414,228.7,referral,1.039405393049242,7933448.72,7157854.93,0.16064913444099252
2016-03-25,5940823.39,6134798.2824,-193974.8924,288,1446,28,102121.45999999999,2016,3,25,85,4,1,0,0,1,25460.0,18987.0,117893.0,0.00387,194.2,social_media,1.039405393049242,7008643.3,6273523.88,0.15235757682232168
2016-03-26,4090680.24,4580466.6418,-489786.4018,197,979,42,307607.89,2016,3,26,86,5,1,1,0,1,19929.0,14574.0,107576.0,0.00377,160.5,email_campaign,1.039405393049242,5197781.65,4790136.82,0.2129949821959143
2016-03-27,5228486.83,5540007.4322,-311520.6022,239,1174,17,89143.62,2016,3,27,87,6,1,1,0,1,27557.0,22581.0,93947.0,0.00335,131.6,organic_search,1.039405393049242,6141114.6,5639995.87,0.14860946740840816
2016-03-28,4448541.01,4757813.5166,-309272.5066,218,1008,33,122242.97,2016,3,28,88,0,1,0,0,1,22971.0,18817.0,123376.0,0.00333,241.8,paid_search,1.039405393049242,5291170.65,4853169.6,0.1592520248803543
2016-03-29,6280549.72,6617698.3613,-337148.6413,275,1462,20,109430.33,2016,3,29,89,1,1,0,0,1,24782.0,19479.0,88649.0,0.00353,275.0,paid_search,1.039405393049242,7521778.94,6878616.36,0.16501804026694789
2016-03-30,12253686.3,13045950.1069,-792263.8069,585,2997,29,199798.03,2016,3,30,90,2,1,0,1,1,28423.0,22198.0,105676.0,0.00348,255.8,direct,1.039405393049242,14545392.64,13412468.3,0.15755548143112896
2016-03-31,11943824.43,12494136.2617,-550311.8317,634,3114,22,142902.99,2016,3,31,91,3,1,0,1,1,27301.0,21181.0,141142.0,0.0056,102.6,paid_search,1.039405393049242,14231299.73,12932629.87,0.160735515616886
2016-04-01,10396962.21,11008807.1324,-611844.9224,510,2558,29,195100.56,2016,4,1,92,4,2,0,0,1,35280.0,26110.0,148298.0,0.00392,268.9,organic_search,1.039405393049242,12298083.49,11254792.81,0.15458679244988596
2016-04-02,10986092.69,11916233.3058,-930140.6158,531,2652,43,195929.36,2016,4,2,93,5,2,1,1,1,31285.0,24462.0,135264.0,0.00506,299.5,paid_search,1.039405393049242,13123488.4,12292938.79,0.16286795437713047
2016-04-03,8732421.66,9263260.6859,-530839.0259,420,2162,58,240580.68,2016,4,3,94,6,2,1,0,1,39853.0,32209.0,171112.0,0.00504,189.2,paid_search,1.039405393049242,10576481.39,9627706.26,0.17435474634726325
2016-04-04,3496610.17,3803266.8998,-306656.7298,162,730,28,147503.09,2016,4,4,95,0,2,0,0,1,31700.0,22496.0,119980.0,0.00468,141.6,organic_search,1.039405393049242,4230255.21,3886345.44,0.17342808024105005
2016-04-05,3797723.19,4179696.5255,-381973.3355,180,834,34,117896.89,2016,4,5,96,1,2,0,0,1,33961.0,24714.0,144993.0,0.00473,148.9,referral,1.039405393049242,4598444.87,4315060.71,0.17412879846051088
2016-04-06,4858548.59,5388472.7095,-529924.1195,212,1044,61,241521.44999999998,2016,4,6,97,2,2,0,0,1,34563.0,26040.0,176971.0,0.00379,288.0,social_media,1.039405393049242,5873076.02,5465466.98,0.1727420906089344
2016-04-07,4554961.72,5009709.8094,-454748.0894,212,986,46,177204.53,2016,4,7,98,3,2,0,0,1,32223.0,24109.0,136308.0,0.00328,257.6,paid_search,1.039405393049242,5504606.21,5121344.12,0.17251815184795938
2016-04-08,3439164.71,3819615.3471,-380450.6371,153,746,66,295316.39,2016,4,8,99,4,2,0,0,1,40960.0,32614.0,222237.0,0.00455,144.5,email_campaign,1.039405393049242,4323869.8,3902265.35,0.20460955831741276
2016-04-09,3640187.16,4039224.3993,-399037.2393,175,832,43,192401.18,2016,4,9,100,5,2,1,0,1,32292.0,26311.0,117217.0,0.0036,180.3,social_media,1.039405393049242,4537873.44,4208365.26,0.1978209158693505
2016-04-10,3745700.89,4225735.2683,-480034.3783,189,881,70,311859.48,2016,4,10,101,6,2,1,0,1,29930.0,22120.0,132581.0,0.00364,283.9,social_media,1.039405393049242,4898415.28,4517178.31,0.23532394133802392
2016-04-11,4986446.26,5421578.5333,-435132.2733,242,1206,78,342354.9,2016,4,11,102,0,2,0,0,1,31917.0,24194.0,128608.0,0.00568,319.0,organic_search,1.039405393049242,6193751.24,5553289.41,0.1949230657187324
2016-04-12,4848366.58,5264949.4499,-416582.8699,242,1170,47,203992.32,2016,4,12,103,1,2,0,0,1,37526.0,28901.0,149781.0,0.00539,157.9,organic_search,1.039405393049242,5962850.28,5477134.6,0.1869045251292139
2016-04-13,7099054.3,7543069.8544,-444015.5544,346,1717,74,285046.68,2016,4,13,104,2,2,0,0,1,38617.0,28257.0,149786.0,0.00459,272.3,direct,1.039405393049242,8636899.06,7772805.93,0.17805519658348312
2016-04-14,5958772.98,5972696.7896,-13923.8096,292,1436,36,184907.53,2016,4,14,105,3,2,0,0,1,33689.0,26400.0,108173.0,0.00396,171.0,organic_search,1.039405393049242,7184576.35,6220003.38,0.17061595705639612
2016-04-15,5012235.85,5244820.2921,-232584.4421,240,1168,56,270712.08,2016,4,15,106,4,2,0,0,1,36113.0,27136.0,163008.0,0.00329,279.8,email_campaign,1.039405393049242,5910167.4,5244820.29,0.15192996902253575
2016-04-16,5972939.22,5775420.9932,197518.2268,259,1257,79,453004.52999999997,2016,4,16,107,5,2,1,0,1,32898.0,24775.0,137463.0,0.00512,194.7,referral,1.039405393049242,7075518.69,5997253.75,0.15583019681063137
2016-04-17,8420195.71,7579755.9814,840439.7286,301,1492,37,195193.32,2016,4,17,108,6,2,1,0,1,39389.0,30190.0,150023.0,0.004,160.0,direct,1.039405393049242,9065525.85,7747445.67,0.07118507527061971
2016-04-18,7518562.1,6299576.6253,1218985.4747,285,1377,48,202153.97,2016,4,18,109,0,2,0,0,0,33200.0,25788.0,142946.0,0.00395,271.6,email_campaign,1.039405393049242,7930420.94,6496267.7,0.05193404525636703
2016-04-19,8743338.96,7505711.2116,1237627.7484,361,1700,96,357892.11,2016,4,19,110,1,2,0,0,0,25488.0,19049.0,127287.0,0.00566,100.2,email_campaign,1.039405393049242,9299472.01,7665794.67,0.05980264787097293
2016-04-20,10968962.68,9002462.2964,1966500.3836,446,2134,56,238681.4,2016,4,20,111,2,2,0,0,0,35982.0,28963.0,152100.0,0.00388,227.7,referral,1.039405393049242,11470503.55,9220652.39,0.04372439865554124
2016-04-21,9300428.36,7588541.7574000005,1711886.6026,348,1677,41,149770.0,2016,4,21,112,3,2,0,0,0,33532.0,25443.0,151168.0,0.00393,107.6,referral,1.039405393049242,9681621.65,7780628.47,0.03937287613382423
2016-04-22,6075770.7,5200015.1793,875755.5207,255,1182,61,269711.26,2016,4,22,113,4,2,0,0,0,35570.0,25756.0,137754.0,0.00337,182.7,email_campaign,1.039405393049242,6442191.99,5276646.93,0.05687835608885665
2016-04-23,7777573.84,6299626.0185,1477947.8215,284,1365,57,206605.05,2016,4,23,114,5,2,1,0,0,28997.0,21502.0,106569.0,0.00511,264.2,email_campaign,1.039405393049242,8225755.2,6488166.41,0.054485132258737815
2016-04-24,7439641.37,6292092.4732,1147548.8968,315,1498,92,328655.03,2016,4,24,115,6,2,1,0,0,34414.0,25043.0,161566.0,0.00572,105.1,organic_search,1.039405393049242,8005992.5,6468446.01,0.07074090189317563
2016-04-25,10678336.69,8800511.6642,1877825.0258,375,1881,62,248343.66,2016,4,25,116,0,2,0,0,0,31532.0,22488.0,150805.0,0.00569,268.7,organic_search,1.039405393049242,11068078.01,8923524.58,0.03521309839412672
2016-04-26,10951586.55,8874919.1876,2076667.3624,447,2126,28,115452.95,2016,4,26,117,1,2,0,0,0,29524.0,23522.0,148307.0,0.0055,164.1,paid_search,1.039405393049242,11387120.36,9133066.32,0.03824793242108127
